Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1105,C090,P0940,2021-12-06,555,0.15
OD1106,C091,P0941,2022-07-04,999,0.15
OD1107,C092,P0942,2022-07-02,999,0.35
OD1108,C093,P0943,2022-04-04,999,0.35
OD1109,C094,P0944,2021-06-08,999,0.35
OD1110,C095,P0945,2022-07-04,1119,0.35
OD1111,C096,P0946,2022-11-16,1119,0.55
OD1112,C097,P0947,2021-09-11,1119,0.55
OD1113,C098,P0948,2022-06-26,1119,0.55
OD1114,C099,P0949,2021-02-13,985,0.55
OD1115,C100,P0950,2023-01-17,985,0.5
OD1116,C001,P0951,2022-07-05,985,0.5
OD1117,C002,P0952,2022-07-26,985,0.5
OD1118,C003,P0953,2021-02-02,985,0.5
OD1119,C004,P0954,2021-10-13,369,0.5
OD1120,C005,P0955,2022-12-07,399,0.3
OD1121,C006,P0956,2021-11-07,399,0.32
OD1122,C007,P0957,2021-02-13,399,0.25
OD1123,C008,P0958,2021-12-11,399,0.45
OD1124,C009,P0959,2021-07-07,555,0.15
OD1125,C010,P0960,2021-05-18,555,0.33
OD1126,C011,P0961,2021-08-30,555,0.42
OD1127,C012,P0962,2021-09-29,555,0.42
OD1128,C013,P0963,2022-10-07,675,0.39
OD1129,C014,P0964,2021-09-24,675,0.39
OD1130,C015,P0965,2022-02-02,675,0.39
OD1131,C016,P0966,2021-12-05,654,0.39
OD1132,C017,P0967,2022-10-29,654,0.3
OD1133,C018,P0968,2022-03-28,654,0.3
OD1134,C019,P0969,2023-01-28,654,0.3
OD1135,C020,P0970,2021-04-17,356,0.25
OD1136,C021,P0971,2021-09-03,686,0.25
OD1137,C022,P0972,2021-05-27,456,0.3
OD1138,C023,P0973,2021-10-08,516,0.3
OD1139,C024,P0974,2021-09-17,355,0.3
OD1140,C025,P0975,2021-08-24,465,0.4
OD1141,C026,P0976,2023-03-01,965,0.4
OD1142,C027,P0977,2022-02-09,1158,0.4
OD1143,C028,P0978,2021-12-31,264,0.4
OD1144,C029,P0979,2022-07-26,433,0.4
OD1145,C030,P0980,2022-04-27,562,0.4
OD1146,C031,P0980,2021-06-11,423,0.45
OD1147,C032,P0980,2022-03-09,621,0.45
OD1148,C033,P0980,2022-10-24,333,0.45
OD1149,C034,P0980,2023-02-22,236,0.47
OD1150,C035,P0981,2022-10-24,456,0.47
OD1151,C036,P0982,2021-10-28,963,0.46
OD1152,C037,P0983,2021-02-20,234,0.46
OD1153,C038,P0984,2022-10-01,456,0.46
OD1154,C039,P0985,2022-02-14,564,0.3
OD1155,C040,P0986,2023-03-20,634,0.3
OD1156,C041,P0987,2022-11-19,236,0.3
OD1157,C042,P0988,2022-01-03,444,0.3
OD1158,C043,P0989,2022-12-28,456,0.3
OD1159,C044,P0990,2022-07-31,963,0.35
OD1160,C045,P0991,2022-01-19,456,0.35
OD1161,C046,P0992,2021-09-22,1189,0.35
OD1162,C047,P0993,2021-08-18,1298,0.35
OD1163,C048,P0994,2021-07-16,1456,0.35
OD1164,C049,P0995,2022-12-17,1478,0.35
OD1165,C050,P0995,2023-03-01,256,0.4
OD1166,C051,P0995,2023-03-01,2698,0.4
OD1167,C052,P0995,2021-05-04,2364,0.15
OD1168,C053,P0995,2022-11-21,1236,0.15
OD1169,C054,P0996,2022-10-12,756,0.15
OD1170,C055,P0997,2022-11-17,326,0.3
OD1171,C056,P0998,2021-05-02,453,0.3
OD1172,C057,P0999,2023-02-23,326,0.4
OD1173,C058,P1000,2022-12-26,456,0.4
OD1174,C059,P1001,2022-01-02,675,0.4
OD1175,C060,P1002,2021-02-04,654,0.4
OD1176,C061,P1003,2021-02-01,654,0.4
OD1177,C062,P1004,2021-11-29,654,0.4
OD1178,C063,P1005,2021-01-06,654,0.45
OD1179,C064,P1006,2021-10-07,356,0.45
OD1180,C065,P1007,2022-02-03,686,0.45
OD1181,C066,P1008,2022-06-01,456,0.47
OD1182,C067,P1009,2021-01-05,516,0.47
OD1183,C068,P1010,2022-08-29,355,0.46
OD1184,C069,P1011,2023-01-04,465,0.46
OD1185,C070,P1012,2021-03-12,965,0.46
OD1186,C071,P1013,2023-02-08,1158,0.3
OD1187,C072,P1014,2021-10-18,264,0.3
OD1188,C073,P1015,2022-07-16,433,0.3
OD1189,C074,P1016,2021-07-22,562,0.3
OD1190,C075,P1017,2021-06-29,423,0.3
OD1191,C076,P1018,2022-09-02,621,0.35
OD1192,C077,P1019,2022-06-30,333,0.35
OD1193,C078,P1020,2021-01-25,236,0.35
OD1194,C079,P1021,2021-02-06,456,0.35
OD1195,C080,P1022,2022-10-02,963,0.35
OD1196,C081,P1022,2022-05-27,234,0.35
OD1197,C082,P1022,2022-01-09,456,0.4
OD1198,C083,P1022,2021-09-27,564,0.4
OD1199,C084,P1022,2022-01-08,634,0.15
OD1200,C085,P1023,2021-12-27,236,0.15
OD1201,C086,P1024,2022-03-28,444,0.15
OD1202,C087,P1025,2021-10-23,456,0.35
OD1203,C088,P1026,2023-03-12,963,0.35
OD1204,C089,P1027,2021-03-14,456,0.35
OD1205,C090,P1028,2021-11-14,1189,0.35
OD1206,C091,P1029,2022-08-21,1298,0.55
OD1207,C092,P1030,2022-03-29,1456,0.55
OD1208,C093,P1031,2022-07-30,1478,0.55
OD1209,C094,P1032,2021-04-06,256,0.55
OD1210,C095,P1033,2022-04-15,2698,0.5
OD1211,C096,P1034,2023-02-18,2364,0.5
OD1212,C097,P1035,2021-07-27,1236,0.5
OD1213,C098,P1036,2021-12-16,756,0.5
OD1214,C099,P1037,2022-04-21,326,0.5
OD1215,C100,P1038,2021-04-23,453,0.3
OD1216,C001,P1039,2022-06-25,326,0.32
OD1217,C002,P1040,2022-10-24,456,0.25
OD1218,C003,P1041,2022-01-12,675,0.45
OD1219,C004,P1042,2021-08-16,654,0.15
OD1220,C005,P1043,2022-06-15,654,0.33
OD1221,C006,P1044,2021-04-02,654,0.42
OD1222,C007,P1045,2022-08-13,654,0.42
OD1223,C008,P1046,2021-05-03,356,0.39
OD1224,C009,P1047,2022-04-19,686,0.39
OD1225,C010,P1048,2021-10-11,456,0.39
OD1226,C011,P1049,2022-10-15,516,0.39
OD1227,C012,P1050,2023-03-06,355,0.3
OD1228,C013,P1051,2021-06-14,465,0.3
OD1229,C014,P1052,2021-11-08,965,0.3
OD1230,C015,P1053,2022-06-12,1158,0.25
OD1231,C016,P1054,2021-10-25,264,0.25
OD1232,C017,P1055,2022-10-21,433,0.3
OD1233,C018,P1056,2022-12-24,562,0.3
OD1234,C019,P1057,2022-12-15,423,0.3
OD1235,C020,P1058,2022-09-01,621,0.4
OD1236,C021,P1059,2022-09-09,333,0.4
OD1237,C022,P1060,2021-04-13,236,0.4
OD1238,C023,P1061,2022-03-16,456,0.4
OD1239,C024,P1062,2021-08-18,963,0.4
OD1240,C025,P1063,2022-04-11,234,0.4
OD1241,C026,P1064,2022-06-25,456,0.45
OD1242,C027,P1065,2022-01-30,564,0.45
OD1243,C028,P1066,2022-01-07,634,0.45
OD1244,C029,P1067,2021-06-03,236,0.47
OD1245,C030,P1068,2022-07-04,444,0.47
OD1246,C031,P1069,2021-05-15,456,0.46
OD1247,C032,P1070,2022-05-05,963,0.46
OD1248,C033,P1071,2021-10-30,456,0.46
OD1249,C034,P1071,2022-02-07,1189,0.3
OD1250,C035,P1071,2022-08-25,1298,0.3
OD1251,C036,P1071,2022-01-22,1456,0.3
OD1252,C037,P1071,2021-03-20,1478,0.3
OD1253,C038,P1071,2021-10-31,256,0.3
OD1254,C039,P1072,2022-05-24,2698,0.35
OD1255,C040,P1073,2021-12-22,2364,0.35
OD1256,C041,P1074,2021-01-19,1236,0.35
OD1257,C042,P1075,2022-03-28,756,0.35
OD1258,C043,P1076,2022-05-15,326,0.35
OD1259,C044,P1077,2022-02-09,453,0.35
OD1260,C045,P1078,2022-11-11,326,0.4
OD1261,C046,P1079,2022-01-24,456,0.4
OD1262,C047,P1080,2021-03-20,456,0.15
OD1263,C048,P1081,2021-01-17,456,0.15
OD1264,C049,P1082,2023-01-27,456,0.15
OD1265,C050,P1083,2022-03-26,236,0.3
OD1266,C051,P1084,2022-04-04,996,0.3
OD1267,C052,P1085,2022-12-25,654,0.3
OD1268,C053,P1086,2021-10-04,456,0.25
OD1269,C054,P1087,2021-07-03,785,0.25
OD1270,C055,P1088,2022-08-23,365,0.3
OD1271,C056,P1089,2022-09-19,965,0.3
OD1272,C057,P1090,2022-01-30,444,0.3
OD1273,C058,P1091,2022-07-10,569,0.4
OD1274,C059,P1092,2021-10-13,475,0.4
OD1275,C060,P1093,2022-01-27,598,0.4
OD1276,C061,P1094,2021-10-15,536,0.4
OD1277,C062,P1095,2022-12-28,256,0.4
OD1278,C063,P1096,2021-12-07,456,0.4
OD1279,C064,P1097,2021-01-20,456,0.45
OD1280,C065,P1098,2023-02-20,745,0.45
OD1281,C066,P1099,2021-10-21,356,0.45
OD1282,C067,P1100,2022-08-19,1189,0.47
OD1283,C068,P1101,2021-05-15,426,0.47
OD1284,C069,P1102,2021-01-28,1126,0.46
OD1285,C070,P1103,2022-07-09,1145,0.46
OD1286,C071,P1104,2022-05-21,1235,0.46
OD1287,C072,P1105,2022-10-09,1564,0.3
OD1288,C073,P1106,2022-03-10,654,0.3
OD1289,C074,P1107,2022-08-01,854,0.3
OD1290,C075,P1108,2022-09-26,475,0.3
OD1291,C076,P1109,2022-09-07,475,0.3
OD1292,C077,P1110,2021-09-26,475,0.35
OD1293,C078,P1111,2021-09-07,475,0.35
OD1294,C079,P1112,2023-02-02,475,0.35
OD1295,C080,P1113,2021-12-20,475,0.35
OD1296,C081,P1114,2022-05-23,475,0.35
OD1297,C082,P1115,2021-05-07,475,0.35
OD1298,C083,P1116,2021-11-24,564,0.4
OD1299,C084,P1116,2022-05-05,478,0.4
OD1300,C085,P1116,2021-11-19,1264,0.15
OD1301,C086,P1116,2021-10-20,458,0.15
OD1302,C087,P1116,2022-06-14,899,0.15
OD1303,C088,P1116,2021-01-25,859,0.35
OD1304,C089,P1117,2021-09-14,758,0.35
OD1305,C090,P1118,2022-08-18,2354,0.35
OD1306,C091,P1119,2021-05-31,2344,0.35
OD1307,C092,P1120,2022-10-03,2453,0.55
OD1308,C093,P1121,2022-11-14,2154,0.55
OD1309,C094,P1122,2023-03-18,896,0.55
OD1310,C095,P1123,2022-08-05,756,0.55
OD1311,C096,P1124,2022-12-14,236,0.5
OD1312,C097,P1125,2021-09-19,475,0.5
OD1313,C098,P1126,2021-01-15,589,0.5
OD1314,C099,P1127,2022-06-02,365,0.5
OD1315,C100,P1128,2022-11-23,1233,0.5
OD1316,C001,P1129,2021-05-13,1233,0.3
OD1317,C002,P1130,2022-04-10,1233,0.32
OD1318,C003,P1131,2022-10-17,1233,0.25
OD1319,C004,P1132,2021-04-11,1233,0.45
OD1320,C005,P1133,2022-06-03,1233,0.15
OD1321,C006,P1134,2022-09-18,456,0.33
OD1322,C007,P1135,2022-05-10,456,0.42
OD1323,C008,P1136,2022-06-26,456,0.42
OD1324,C009,P1137,2022-07-27,456,0.39
OD1325,C010,P1138,2022-07-02,786,0.39
OD1326,C011,P1139,2022-06-01,786,0.39
OD1327,C012,P1140,2021-04-02,786,0.39
OD1328,C013,P1141,2021-04-19,786,0.3
OD1329,C014,P1142,2021-02-19,786,0.3
OD1330,C015,P1143,2021-01-24,786,0.3
OD1331,C016,P1144,2022-01-25,569,0.25
OD1332,C017,P1145,2021-02-11,569,0.25
OD1333,C018,P1146,2021-12-05,569,0.3
OD1334,C019,P1147,2021-07-28,569,0.3
OD1335,C020,P1148,2021-01-16,569,0.3
OD1336,C021,P1149,2022-03-20,569,0.4
OD1337,C022,P1150,2021-10-08,569,0.4
OD1338,C023,P1151,2022-12-02,569,0.4
OD1339,C024,P1152,2022-07-20,349,0.4
OD1340,C025,P1153,2022-08-28,350,0.4
OD1341,C026,P1154,2021-05-10,351,0.4
OD1342,C027,P1155,2022-08-15,352,0.45
OD1343,C028,P1156,2021-09-08,353,0.45
OD1344,C029,P1157,2021-04-01,354,0.45
OD1345,C030,P1158,2022-02-16,355,0.47
OD1346,C031,P1159,2022-08-16,356,0.47
OD1347,C032,P1160,2022-09-26,999,0.46
OD1348,C033,P1161,2022-09-16,555,0.46
OD1349,C034,P1162,2022-12-24,555,0.46
OD1350,C035,P1163,2022-05-12,555,0.3
OD1351,C036,P1164,2021-03-05,555,0.3
OD1352,C037,P1165,2023-01-18,1025,0.3
OD1353,C038,P1166,2022-01-22,1025,0.3
OD1354,C039,P1167,2023-02-03,1025,0.3
OD1355,C040,P1167,2022-09-25,555,0.35
OD1356,C041,P1167,2022-10-30,599,0.35
OD1357,C042,P1167,2022-11-28,555,0.35
OD1358,C043,P1167,2022-02-28,555,0.35
OD1359,C044,P1167,2021-09-20,565,0.35
OD1360,C045,P1167,2022-01-28,555,0.35
OD1361,C046,P1167,2021-08-13,999,0.4
OD1362,C047,P1168,2021-08-04,999,0.4
OD1363,C048,P1169,2021-07-16,999,0.15
OD1364,C049,P1170,2022-04-30,999,0.15
OD1365,C050,P1171,2022-01-07,1119,0.15
OD1366,C051,P1172,2021-11-23,1119,0.32
OD1367,C052,P1173,2021-10-09,1119,0.25
OD1368,C053,P1174,2022-01-28,1119,0.45
OD1369,C054,P1175,2023-03-13,985,0.15
OD1370,C055,P1176,2021-01-06,985,0.33
OD1371,C056,P1177,2023-01-08,985,0.42
OD1372,C057,P1178,2022-05-10,985,0.42
OD1373,C058,P1179,2022-11-07,985,0.39
OD1374,C059,P1180,2022-03-25,369,0.39
OD1375,C060,P1181,2021-05-27,399,0.39
OD1376,C061,P1182,2023-01-11,399,0.39
OD1377,C062,P1183,2022-01-30,399,0.3
OD1378,C063,P1184,2022-06-07,399,0.3
OD1379,C064,P1185,2022-07-09,555,0.3
OD1380,C065,P1186,2021-09-22,555,0.25
OD1381,C066,P1187,2022-10-24,555,0.25
OD1382,C067,P1188,2023-03-13,555,0.3
OD1383,C068,P1189,2022-04-20,675,0.3
OD1384,C069,P1190,2021-11-15,675,0.3
OD1385,C070,P1191,2022-04-12,675,0.4
OD1386,C071,P1192,2023-01-06,654,0.4
OD1387,C072,P1192,2021-04-29,654,0.4
OD1388,C073,P1192,2021-01-04,654,0.4
OD1389,C074,P1192,2021-01-30,654,0.4
OD1390,C075,P1192,2022-05-14,356,0.4
OD1391,C076,P1192,2022-10-25,686,0.45
OD1392,C077,P1192,2021-01-29,456,0.45
OD1393,C078,P1192,2022-09-20,516,0.45
OD1394,C079,P1192,2021-12-11,355,0.47
OD1395,C080,P1193,2023-01-03,465,0.47
OD1396,C081,P1194,2023-01-21,965,0.46
OD1397,C082,P1195,2021-02-13,1158,0.46
OD1398,C083,P1196,2021-01-15,264,0.46
OD1399,C084,P1197,2022-05-23,433,0.3
OD1400,C085,P1198,2021-07-05,562,0.3
OD1401,C086,P1199,2021-10-01,423,0.3
OD1402,C087,P1200,2021-05-02,621,0.3
OD1403,C088,P1201,2022-04-12,333,0.3
OD1404,C089,P1202,2021-06-29,236,0.35
OD1405,C090,P1203,2021-12-12,456,0.35
OD1406,C091,P1204,2021-05-05,963,0.35
OD1407,C092,P1205,2022-10-24,234,0.35
OD1408,C093,P1206,2021-08-30,456,0.35
OD1409,C094,P1207,2021-12-16,564,0.35
OD1410,C095,P1208,2021-10-24,634,0.4
OD1411,C096,P1209,2022-09-02,236,0.4
OD1412,C097,P1210,2022-10-25,444,0.15
OD1413,C098,P1211,2021-06-12,456,0.15
OD1414,C099,P1212,2022-04-25,963,0.15
OD1415,C100,P1213,2021-05-27,456,0.35
OD1416,C001,P1214,2021-10-15,1189,0.35
OD1417,C002,P1215,2022-09-21,1298,0.35
OD1418,C003,P1216,2022-01-28,1456,0.35
OD1419,C004,P1217,2022-07-10,1478,0.55
OD1420,C005,P1218,2022-12-22,256,0.55
OD1421,C006,P1219,2021-03-24,2698,0.55
OD1422,C007,P1220,2021-02-09,2364,0.55
OD1423,C008,P1221,2021-04-17,1236,0.5
OD1424,C009,P1222,2022-07-27,756,0.5
OD1425,C010,P1223,2021-05-13,326,0.5
OD1426,C011,P1224,2021-12-24,453,0.5
OD1427,C012,P1225,2022-04-07,326,0.5
OD1428,C013,P1226,2021-04-27,456,0.3
OD1429,C014,P1227,2022-07-26,675,0.32
OD1430,C015,P1228,2022-11-18,654,0.25
OD1431,C016,P1229,2023-01-15,654,0.45
OD1432,C017,P1230,2022-02-01,654,0.15
OD1433,C018,P1231,2022-01-16,654,0.33
OD1434,C019,P1232,2021-07-24,356,0.42
OD1435,C020,P1233,2021-11-03,686,0.42
OD1436,C021,P1234,2021-03-31,456,0.39
OD1437,C022,P1235,2022-09-22,516,0.39
OD1438,C023,P1236,2022-09-25,355,0.39
OD1439,C024,P1237,2021-06-14,465,0.39
OD1440,C025,P1238,2021-01-01,965,0.37
OD1441,C026,P1239,2021-02-13,1158,0.37
OD1442,C027,P1240,2021-10-19,264,0.37
OD1443,C028,P1241,2023-02-20,433,0.37
OD1444,C029,P1242,2021-10-30,562,0.37
OD1445,C030,P1243,2023-03-24,423,0.4
OD1446,C031,P1244,2022-08-20,621,0.4
OD1447,C032,P1245,2023-03-07,333,0.4
OD1448,C033,P1246,2022-09-13,236,0.4
OD1449,C034,P1247,2021-06-09,456,0.4
OD1450,C035,P1248,2022-05-01,963,0.34
OD1451,C036,P1249,2021-07-06,234,0.34
OD1452,C037,P1250,2022-06-03,456,0.34
OD1453,C038,P1251,2022-09-19,564,0.34
OD1454,C039,P1252,2022-01-17,634,0.34
OD1455,C040,P1253,2021-11-10,236,0.38
OD1456,C041,P1254,2021-09-07,444,0.38
OD1457,C042,P1255,2021-10-31,456,0.38
OD1458,C043,P1255,2021-01-20,963,0.38
OD1459,C044,P1255,2022-10-03,456,0.38
OD1460,C045,P1255,2022-05-10,1189,0.21
OD1461,C046,P1255,2022-03-22,1298,0.21
OD1462,C047,P1255,2022-05-17,1456,0.21
OD1463,C048,P1255,2022-10-13,1478,0.21
OD1464,C049,P1255,2021-05-26,256,0.21
OD1465,C050,P1256,2023-01-11,2698,0.22
OD1466,C051,P1257,2022-07-07,2364,0.22
OD1467,C052,P1258,2023-02-21,1236,0.22
OD1468,C053,P1259,2022-06-15,756,0.22
OD1469,C054,P1260,2021-11-15,326,0.22
OD1470,C055,P1261,2021-01-29,453,0.22
OD1471,C056,P1262,2021-04-11,326,0.3
OD1472,C057,P1263,2022-05-07,456,0.3
OD1473,C058,P1264,2021-08-18,675,0.3
OD1474,C059,P1265,2021-03-22,654,0.3
OD1475,C060,P1266,2022-03-13,654,0.3
OD1476,C061,P1267,2023-03-30,654,0.3
OD1477,C062,P1268,2023-02-05,654,0.14
OD1478,C063,P1269,2023-03-05,356,0.14
OD1479,C064,P1270,2021-01-22,686,0.14
OD1480,C065,P1270,2022-03-19,456,0.14
OD1481,C066,P1270,2022-12-26,516,0.12
OD1482,C067,P1270,2022-07-31,355,0.12
OD1483,C068,P1270,2022-10-13,465,0.12
OD1484,C069,P1270,2023-01-24,965,0.12
OD1485,C070,P1271,2021-01-11,1158,0.12
OD1486,C071,P1272,2021-04-28,264,0.12
OD1487,C072,P1273,2022-09-10,433,0.34
OD1488,C073,P1274,2022-01-23,562,0.34
OD1489,C074,P1275,2021-12-07,423,0.34
OD1490,C075,P1276,2021-12-08,621,0.34
OD1491,C076,P1277,2021-06-24,333,0.34
OD1492,C077,P1278,2022-05-11,236,0.34
OD1493,C078,P1279,2022-03-30,456,0.44
OD1494,C079,P1280,2021-11-02,963,0.44
OD1495,C080,P1281,2023-02-17,234,0.44
OD1496,C081,P1282,2022-02-05,456,0.44
OD1497,C082,P1283,2021-03-15,564,0.44
OD1498,C083,P1284,2021-12-02,634,0.1
OD1499,C084,P1285,2022-02-05,236,0.1
OD1500,C085,P1286,2022-03-02,444,0.1
OD1501,C086,P1287,2023-01-04,456,0.3
OD1502,C087,P1288,2022-07-11,963,0.3
OD1503,C088,P1289,2022-01-07,456,0.3
OD1504,C089,P1290,2023-02-09,1189,0.25
OD1505,C090,P1291,2022-04-19,1298,0.25
OD1506,C091,P1292,2022-08-18,1456,0.3
OD1507,C092,P1293,2022-09-28,1478,0.3
OD1508,C093,P1294,2022-05-29,256,0.3
OD1509,C094,P1295,2021-09-05,2698,0.4
OD1510,C095,P1296,2022-10-08,2364,0.4
OD1511,C096,P1297,2022-04-20,1236,0.4
OD1512,C097,P1298,2022-09-16,756,0.4
OD1513,C098,P1299,2021-05-08,326,0.4
OD1514,C099,P1300,2021-01-18,453,0.4
OD1515,C100,P1301,2021-06-06,326,0.45
OD1516,C001,P1302,2022-06-18,456,0.45
OD1517,C002,P1303,2021-11-12,456,0.45
OD1518,C003,P1304,2023-03-04,456,0.47
OD1519,C004,P1305,2021-01-14,456,0.47
OD1520,C005,P1306,2022-07-26,236,0.46
OD1521,C006,P1307,2023-03-21,996,0.46
OD1522,C007,P1308,2021-03-07,654,0.46
OD1523,C008,P1309,2022-03-05,456,0.3
OD1524,C009,P1310,2022-08-25,785,0.3
OD1525,C010,P1311,2022-08-02,365,0.3
OD1526,C011,P1312,2021-09-23,965,0.3
OD1527,C012,P1313,2021-09-30,444,0.3
OD1528,C013,P1314,2021-11-07,569,0.35
OD1529,C014,P1315,2021-02-15,475,0.35
OD1530,C015,P1316,2021-08-17,598,0.35
OD1531,C016,P1317,2021-05-22,536,0.35
OD1532,C017,P1318,2022-06-24,256,0.35
OD1533,C018,P1319,2023-02-21,456,0.35
OD1534,C019,P1320,2022-03-17,456,0.4
OD1535,C020,P1321,2023-02-27,745,0.4
OD1536,C021,P1322,2022-02-12,356,0.15
OD1537,C022,P1323,2021-12-22,1189,0.15
OD1538,C023,P1324,2022-05-01,426,0.15
OD1539,C024,P1325,2022-04-21,1126,0.35
OD1540,C025,P1326,2021-09-16,1145,0.35
OD1541,C026,P1327,2022-10-22,1235,0.35
OD1542,C027,P1328,2022-12-06,1564,0.35
OD1543,C028,P1329,2023-03-31,654,0.55
OD1544,C029,P1330,2021-05-24,854,0.55
OD1545,C030,P1331,2021-04-22,475,0.55
OD1546,C031,P1332,2022-03-24,349,0.55
OD1547,C032,P1333,2022-03-02,350,0.5
OD1548,C033,P1334,2022-05-17,351,0.5
OD1549,C034,P1335,2022-01-12,352,0.5
OD1550,C035,P1336,2022-05-13,353,0.5
OD1551,C036,P1337,2021-05-29,354,0.5
OD1552,C037,P1338,2021-10-09,355,0.3
OD1553,C038,P1339,2022-02-07,356,0.32
OD1554,C039,P1340,2022-05-21,999,0.25
OD1555,C040,P1341,2022-03-16,555,0.45
OD1556,C041,P1342,2023-01-05,555,0.15
OD1557,C042,P1343,2021-04-30,555,0.33
OD1558,C043,P1344,2022-12-01,555,0.42
OD1559,C044,P1345,2021-06-12,1025,0.42
OD1560,C045,P1346,2022-06-06,1025,0.39
OD1561,C046,P1347,2021-10-23,1025,0.39
OD1562,C047,P1348,2022-11-18,555,0.39
OD1563,C048,P1349,2021-05-11,599,0.39
OD1564,C049,P1350,2021-11-01,555,0.3
OD1565,C050,P1351,2022-05-21,555,0.3
OD1566,C051,P1352,2021-05-10,565,0.3
OD1567,C052,P1353,2021-01-05,555,0.25
OD1568,C053,P1354,2022-11-18,999,0.25
OD1569,C054,P1355,2021-04-05,999,0.3
OD1570,C055,P1356,2021-02-01,999,0.3
OD1571,C056,P1357,2021-01-28,999,0.3
OD1572,C057,P1358,2023-03-27,1119,0.4
OD1573,C058,P1359,2022-08-06,1119,0.4
OD1574,C059,P1360,2022-04-25,1119,0.4
OD1575,C060,P1361,2022-09-13,1119,0.4
OD1576,C061,P1362,2021-01-31,985,0.4
OD1577,C062,P1363,2021-02-18,985,0.4
OD1578,C063,P1364,2021-06-03,985,0.45
OD1579,C064,P1365,2022-05-13,985,0.45
OD1580,C065,P1366,2022-10-23,985,0.45
OD1581,C066,P1367,2021-07-24,369,0.47
OD1582,C067,P1368,2022-03-05,399,0.47
OD1583,C068,P1369,2022-02-17,399,0.46
OD1584,C069,P1369,2022-04-02,399,0.46
OD1585,C070,P1369,2022-04-12,399,0.46
OD1586,C071,P1369,2021-05-31,555,0.3
OD1587,C072,P1369,2022-11-20,555,0.3
OD1588,C073,P1370,2022-01-03,555,0.3
OD1589,C074,P1371,2022-03-04,555,0.3
OD1590,C075,P1372,2021-10-17,675,0.3
OD1591,C076,P1373,2021-08-27,675,0.35
OD1592,C077,P1374,2021-01-12,675,0.35
OD1593,C078,P1375,2022-08-28,654,0.35
OD1594,C079,P1376,2022-01-27,654,0.35
OD1595,C080,P1377,2021-10-01,654,0.35
OD1596,C081,P1378,2021-05-16,654,0.35
OD1597,C082,P1379,2021-03-03,356,0.4
OD1598,C083,P1380,2021-05-30,686,0.4
OD1599,C084,P1381,2021-04-30,456,0.15
OD1600,C085,P1382,2023-02-12,516,0.15
OD1601,C086,P1383,2021-01-11,355,0.15
OD1602,C087,P1384,2022-09-15,465,0.45
OD1603,C088,P1385,2023-01-01,965,0.47
OD1604,C089,P1386,2022-06-26,1158,0.47
OD1605,C090,P1387,2021-09-24,264,0.46
OD1606,C091,P1388,2021-04-06,433,0.46
OD1607,C092,P1389,2022-12-11,562,0.46
OD1608,C093,P1390,2021-01-26,423,0.3
OD1609,C094,P1391,2023-01-06,621,0.3
OD1610,C095,P1392,2021-12-02,333,0.3
OD1611,C096,P1393,2022-05-16,236,0.3
OD1612,C097,P1394,2023-02-06,456,0.3
OD1613,C098,P1395,2022-08-28,963,0.35
OD1614,C099,P1396,2021-04-03,234,0.35
OD1615,C100,P1397,2022-12-05,456,0.35
OD1616,C001,P1398,2021-09-28,564,0.35
OD1617,C002,P1399,2023-01-08,634,0.35
OD1618,C003,P1400,2022-06-09,236,0.35
OD1619,C004,P1401,2021-01-16,444,0.4
OD1620,C005,P1402,2021-04-21,456,0.4
OD1621,C006,P1403,2022-07-16,963,0.15
OD1622,C007,P1404,2022-07-08,456,0.15
OD1623,C008,P1405,2022-08-29,1189,0.15
OD1624,C009,P1406,2021-10-04,1298,0.35
OD1625,C010,P1407,2021-09-29,1456,0.35
OD1626,C011,P1408,2021-04-14,1478,0.35
OD1627,C012,P1409,2021-06-02,256,0.35
OD1628,C013,P1410,2021-05-31,2698,0.55
OD1629,C014,P1411,2021-12-05,2364,0.55
OD1630,C015,P1412,2021-05-24,1236,0.55
OD1631,C016,P1413,2021-12-24,756,0.55
OD1632,C017,P1414,2021-01-23,326,0.5
OD1633,C018,P1415,2021-01-22,453,0.5
OD1634,C019,P1416,2022-02-18,326,0.5
OD1635,C020,P1417,2022-08-02,456,0.5
OD1636,C021,P1418,2021-05-25,675,0.5
OD1637,C022,P1419,2021-12-11,654,0.3
OD1638,C023,P1420,2021-04-27,654,0.32
OD1639,C024,P1420,2022-09-21,654,0.25
OD1640,C025,P1420,2021-03-23,654,0.45
OD1641,C026,P1420,2021-08-25,356,0.15
OD1642,C027,P1420,2021-09-19,686,0.33
OD1643,C028,P1420,2023-01-04,456,0.42
OD1644,C029,P1420,2022-04-01,516,0.42
OD1645,C030,P1421,2022-12-16,355,0.39
OD1646,C031,P1422,2022-02-17,465,0.39
OD1647,C032,P1423,2022-04-03,965,0.39
OD1648,C033,P1424,2023-03-26,1158,0.39
OD1649,C034,P1425,2022-02-14,264,0.3
OD1650,C035,P1426,2022-10-05,433,0.3
OD1651,C036,P1427,2021-01-19,562,0.3
OD1652,C037,P1428,2022-12-23,423,0.25
OD1653,C038,P1429,2021-03-12,621,0.25
OD1654,C039,P1430,2022-10-25,333,0.3
OD1655,C040,P1431,2021-03-29,236,0.3
OD1656,C041,P1432,2021-10-02,456,0.3
OD1657,C042,P1433,2021-10-29,963,0.4
OD1658,C043,P1434,2021-08-16,234,0.4
OD1659,C044,P1435,2022-02-14,456,0.4
